listing_id,host_id,host_since,name,neighbourhood,property_type,room_type,bedrooms,price,number_of_reviews,review_scores_rating
12082265,42031087,2015-08-20,Habitación individual 1 persona,el Barri Gòtic,Apartment,Private room,1.0,25,20,90.0
12083780,64763737,2016-03-28,Renovated Modern Apartment with Cathedral Views,la Dreta de l'Eixample,Apartment,Entire home/apt,3.0,199,172,97.0
12101199,64881916,2016-03-29,Habitación para 2/3 personas en centro ciudad,el Raval,Apartment,Private room,1.0,50,179,93.0
12103608,14871323,2014-04-29,Exclusive apartment with terrace,Sant Gervasi - Galvany,Apartment,Entire home/apt,3.0,108,0,
12109654,27485706,2015-02-09,Bonita habitación en plaza espanya.,la Font de la Guatlla,Apartment,Private room,1.0,27,90,83.0
12120371,7588828,2013-07-19,Beautiful Spacious room next to the metro & beach!,el Besòs i el Maresme,Apartment,Private room,1.0,35,4,95.0
12125552,17751441,2014-07-07,Romantic Apartment with Terrace (51) HUTB: 004807,Sant Antoni,Apartment,Entire home/apt,2.0,199,59,94.0
12127300,396363,2011-02-17,017. Colón Ppal2 Apartment,el Barri Gòtic,Apartment,Entire home/apt,3.0,117,0,
12127628,3791865,2012-10-07,Double bedroom with private bath,la Vila de Gràcia,Apartment,Private room,1.0,50,0,
12142920,6035247,2013-04-22,Habitación doble en Sants- luz-,Sants - Badal,Apartment,Private room,1.0,40,0,
12143899,65195536,2016-03-31,Spacious and sunny apartment for 5,la Nova Esquerra de l'Eixample,Apartment,Entire home/apt,3.0,155,109,94.0
12145956,20649977,2014-08-28,COLCHON DOBLE EN EL SALON DE MI APT,la Nova Esquerra de l'Eixample,Condominium,Shared room,1.0,40,2,100.0
12146217,11945650,2014-02-04,Hab.doble luminosa centro Barcelona,"Sant Pere, Santa Caterina i la Ribera",Apartment,Private room,1.0,45,1,100.0
12149536,396363,2011-02-17,095. Paseo de Gracia 5 Estrellas B1,la Dreta de l'Eixample,Apartment,Entire home/apt,3.0,127,0,
12149657,65192518,2016-03-31,Habitaciones dobles en Sants - Les Corts,Sants - Badal,Apartment,Private room,1.0,500,0,
12150262,396363,2011-02-17,096. Paseo de Gracia 5 Estrellas B2,la Dreta de l'Eixample,Apartment,Entire home/apt,3.0,127,0,
12151474,58027452,2016-02-09,Cute room in  Barcelona!Near city center,Horta,Serviced apartment,Private room,1.0,30,36,92.0
12153827,35936647,2015-06-16,Casa Cosi - Creu Coberta,Hostafrancs,Apartment,Entire home/apt,2.0,200,33,88.0
12162251,8130906,2013-08-13,Beach Apartment with Furnished Terrace,Diagonal Mar i el Front Marítim del Poblenou,Serviced apartment,Entire home/apt,4.0,435,19,91.0
12162420,63229593,2016-03-16,Serennia Deluxe 5 bedrooms Apart,la Dreta de l'Eixample,Serviced apartment,Entire home/apt,5.0,368,12,97.0
12181980,4258344,2012-11-27,"Functional, a few walking to the beachside!",el Poblenou,Apartment,Entire home/apt,2.0,130,36,88.0
12193773,24931874,2014-12-17,BCN Rambler 3 HOME,la Dreta de l'Eixample,Condominium,Entire home/apt,2.0,100,70,89.0
12194201,5796387,2013-04-06,Triple room with balcony,la Dreta de l'Eixample,Bed and breakfast,Private room,1.0,135,9,96.0
12195382,2375577,2012-05-15,HABITACION DOBLE PARA PS16,el Camp d'en Grassot i Gràcia Nova,Apartment,Private room,1.0,65,0,
12197695,12269605,2014-02-15,Charming room + private bathroom,el Putxet i el Farró,Apartment,Private room,1.0,40,89,97.0
12198065,33112492,2015-05-11,Parlamento cerca al Forum en Barcelona,el Barri Gòtic,Apartment,Private room,1.0,250,0,
12199121,57236849,2016-02-03,"Classy Cosy Double Bedroom, MWC",la Marina de Port,Apartment,Private room,1.0,22,57,93.0
12200436,57236849,2016-02-03,"Lux Double Bedroom, Great Hostess! MWC La Fira!",la Marina de Port,Apartment,Private room,1.0,21,57,91.0
12202181,57236849,2016-02-03,"Compact Bedroom, Very Clean, La Fira Congress!",la Marina de Port,Apartment,Private room,1.0,19,46,92.0
12202980,1090523,2011-08-31,Quiet sunny double room,el Poble Sec,Condominium,Private room,1.0,45,0,
12204724,15705357,2014-05-19,Big room with privatbathroom,l'Antiga Esquerra de l'Eixample,Bed and breakfast,Private room,1.0,80,44,96.0
12207845,47347356,2015-10-24,TETUAN Apartment Very central 3 bed/3 bath Terraza,el Fort Pienc,Condominium,Entire home/apt,3.0,230,61,97.0
12219001,45515449,2015-10-01,Eixample center 2 bedrooms wifi,la Dreta de l'Eixample,Apartment,Entire home/apt,2.0,60,1,80.0
12224080,60098138,2016-02-23,Modern apartment in Eixample!,la Dreta de l'Eixample,Apartment,Private room,1.0,40,0,
12226183,65770850,2016-04-04,Rent a single room,el Putxet i el Farró,Apartment,Private room,1.0,18,4,80.0
12236695,17532317,2014-07-02,Sants Estación Robrenyo 33  2A,Sants,Apartment,Entire home/apt,1.0,75,146,97.0
12248322,21672629,2014-09-23,"Confortable room, in the center.",el Camp d'en Grassot i Gràcia Nova,Apartment,Private room,1.0,5000,1,
12256600,17532317,2014-07-02,Sants Estación Robrenyo 33  1B,Sants,Apartment,Entire home/apt,1.0,75,167,97.0
12259520,5765512,2013-04-04,"Central, with Private Roof Terrace!",el Raval,Apartment,Private room,1.0,20,11,92.0
12259523,25807335,2015-01-08,Habitacion doble en gracia,el Camp d'en Grassot i Gràcia Nova,Apartment,Private room,1.0,59,6,97.0
12261000,61057130,2016-03-01,Beautiful room in the heart of town,el Barri Gòtic,Apartment,Private room,1.0,50,2,90.0
12261152,8174295,2013-08-15,Nice room w/ private bathroom! BCN,l'Antiga Esquerra de l'Eixample,Apartment,Private room,1.0,46,19,100.0
12264951,66045682,2016-04-06,Bright room with great views.,el Poble Sec,Apartment,Private room,1.0,25,94,89.0
12271535,44902056,2015-09-23,Sunny and cozy room in Barceloneta,la Barceloneta,Apartment,Private room,1.0,30,39,94.0
12277967,59317222,2016-02-18,Modern 1 bedroom apartment,la Dreta de l'Eixample,Apartment,Entire home/apt,1.0,220,0,
12280124,14871323,2014-04-29,Charming apartment near Plaza Real,el Barri Gòtic,Apartment,Entire home/apt,1.0,40,4,75.0
12298662,43565515,2015-09-07,Cozy 2 Bedroom near Plaza Espanya,Sant Antoni,Apartment,Entire home/apt,2.0,5000,3,87.0
12300633,10099226,2013-11-18,Kings & Queens of Ramblas: Join Us!,el Raval,Apartment,Private room,1.0,37,3,87.0
12301376,43565515,2015-09-07,TWO SISTERS A3,Sant Antoni,Apartment,Entire home/apt,2.0,5000,7,97.0
12318731,3678711,2012-09-26,APARTMENT near SAGRADA FAMILIA,el Baix Guinardó,Apartment,Entire home/apt,1.0,40,16,78.0
12331263,2387758,2012-05-16,Private single room in Barcelona city center,la Dreta de l'Eixample,Apartment,Private room,1.0,27,29,91.0
12331497,41933599,2015-08-19,1 bed in a 4-bed mixed dorm at Sleep Green Y.H,la Dreta de l'Eixample,Hostel,Shared room,1.0,140,0,
12331794,41933599,2015-08-19,1 bed in a 5-bed mixed dorm at Sleep Green Y.H,la Dreta de l'Eixample,Hostel,Shared room,1.0,175,0,
12331935,41933599,2015-08-19,1 bed in a 6-bed mixed dorm at Sleep Green Y.H,la Dreta de l'Eixample,Hostel,Shared room,1.0,210,0,
12332051,41933599,2015-08-19,1 bed in a 8-bed mixed dorm at ACYHostel,la Dreta de l'Eixample,Hostel,Shared room,1.0,240,0,
12334789,5806822,2013-04-07,Sunny room in the Gotic,el Barri Gòtic,Apartment,Private room,1.0,30,1,100.0
12337420,2729841,2012-06-24,ENTRE PARC GÜELL Y H. SANT PAU,el Baix Guinardó,Apartment,Private room,1.0,18,10,94.0
12338601,66599852,2016-04-10,SPACIOUS ROOM + PRIVATE LIVING AREA,"Sant Pere, Santa Caterina i la Ribera",Apartment,Private room,1.0,50,145,94.0
12340551,66616188,2016-04-10,HABITACIÓN AMUEBLADA Y EQUIPADA,Vallcarca i els Penitents,Condominium,Private room,1.0,50,0,
12341833,64024990,2016-03-22,Habitación premodernista en el centro de Barcelona,l'Antiga Esquerra de l'Eixample,Apartment,Private room,1.0,35,0,
12349902,4021283,2012-10-31,Budy Apartments - La Rambla 1.1,el Barri Gòtic,Apartment,Entire home/apt,2.0,66,0,
12350015,32727836,2015-05-06,"Single Beds in Male, Female Mix Shared Room",el Poble Sec,Bed and breakfast,Shared room,1.0,20,18,86.0
12352555,8130906,2013-08-13,CENTRAL DUPLEX PLAZA CATALUNYA,la Dreta de l'Eixample,Serviced apartment,Entire home/apt,4.0,430,15,93.0
12355209,566943,2011-05-08,Cozy Suite Near The Beach And Conference Center,Diagonal Mar i el Front Marítim del Poblenou,Apartment,Private room,1.0,83,64,88.0
12355911,143513,2010-06-13,Room next to metro w/ own bathroom,la Teixonera,Apartment,Private room,1.0,37,42,94.0
12356421,63229593,2016-03-16,Serennia Ramblas-Pl.Catalunya Ático,la Dreta de l'Eixample,Serviced apartment,Entire home/apt,2.0,350,4,90.0
12357386,15180824,2014-05-06,"Minimalist Rooms in BCN, live it.",la Vila de Gràcia,Loft,Entire home/apt,3.0,115,1,100.0
12360157,66713555,2016-04-11,Plaza España de Barcelona,el Poble Sec,Apartment,Entire home/apt,1.0,39,1,100.0
12371958,1716315,2012-02-07,SEALONA CENTER II,la Dreta de l'Eixample,Apartment,Entire home/apt,3.0,280,27,97.0
12372451,5796387,2013-04-06,Double Bed-Room and sunny terrace,la Dreta de l'Eixample,Bed and breakfast,Private room,1.0,119,1,100.0
12372636,62775292,2016-03-13,Charming room in the Gotic,el Barri Gòtic,Apartment,Private room,1.0,38,188,92.0
12372966,1391607,2011-11-10,Sunny Passeig de Gracia II,la Dreta de l'Eixample,Apartment,Entire home/apt,1.0,90,27,86.0
12373247,17532317,2014-07-02,Sants Estación Robrenyo 33  2b,Sants,Apartment,Entire home/apt,1.0,75,173,96.0
12375972,10979929,2014-01-02,BEAUTIFUL ROOM Parque Guell/Bunkers.,el Carmel,Apartment,Private room,1.0,40,15,89.0
12376520,63229593,2016-03-16,Serennia Comfort 4 bedrooms apart,la Dreta de l'Eixample,Serviced apartment,Entire home/apt,4.0,350,22,91.0
12378292,9439719,2013-10-15,"Casa Valeta, Barcelona",la Dreta de l'Eixample,Apartment,Entire home/apt,2.0,177,125,99.0
12378302,299462,2010-11-26,Luminous apt for 6 @ Ronda Sant Pau ¤,Sant Antoni,Apartment,Entire home/apt,2.0,560,99,94.0
12393030,10704,2009-03-19,Sant Antoni spacious 3 bedroom,Sant Antoni,Apartment,Entire home/apt,3.0,140,7,71.0
12393942,38146207,2015-07-11,Disfruta al lado de Parc Guell!,la Salut,Apartment,Private room,1.0,25,121,89.0
12396367,37669251,2015-07-06,Private bedroom in BORN,"Sant Pere, Santa Caterina i la Ribera",Apartment,Private room,1.0,30,9,97.0
12406133,67019184,2016-04-13,double bedroom penthouse,la Barceloneta,Apartment,Private room,1.0,59,110,92.0
12414795,31159755,2015-04-13,Peaceful and sunny room in Gracia,la Vila de Gràcia,Apartment,Private room,1.0,55,41,95.0
12416338,62514436,2016-03-11,Private room in the center of BCN,el Raval,Apartment,Private room,1.0,32,2,100.0
12418991,752875,2011-06-28,"Sunny room, lightfull central flat",el Poble Sec,Apartment,Private room,1.0,39,62,98.0
12425018,4322082,2012-12-04,NOVA MAR BELLA APARTMENT !,el Besòs i el Maresme,Apartment,Entire home/apt,3.0,55,131,92.0
12426419,67215230,2016-04-14,A cozy room nearby the city center,la Nova Esquerra de l'Eixample,Apartment,Private room,1.0,15,0,
12426953,67217827,2016-04-14,Double bed room - calm in Eixample,el Fort Pienc,Apartment,Private room,1.0,35,1,
12430621,25807335,2015-01-08,Habitación indiv con cama extra,el Camp d'en Grassot i Gràcia Nova,Apartment,Private room,1.0,54,86,95.0
12431082,25807335,2015-01-08,discount this week . Habitación doble en Gracia,el Camp d'en Grassot i Gràcia Nova,Apartment,Private room,1.0,49,67,95.0
12437203,1986299,2012-03-22,Luxury apartment in city center Coral,la Vila de Gràcia,Apartment,Entire home/apt,2.0,93,89,95.0
12444046,8532502,2013-08-30,Piso,el Fort Pienc,Apartment,Private room,1.0,20,2,
12444832,12376694,2014-02-19,Cozy Modernist House in Barcelona,"Vallvidrera, el Tibidabo i les Planes",House,Private room,1.0,45,58,98.0
12459077,12595517,2014-02-26,Barcelona Just Like Home - Red,Sants,Apartment,Entire home/apt,2.0,120,8,98.0
12469879,1485710,2011-12-08,Cosy double room for rent during MWC/ 4YFN week,Sant Gervasi - Galvany,Apartment,Private room,1.0,90,0,
12481529,67564171,2016-04-17,Only 2 minutes from la Ramblas.,el Barri Gòtic,Apartment,Private room,1.0,40,77,95.0
12491385,3028710,2012-07-23,Large comfortable room in Barcelona,la Dreta de l'Eixample,Apartment,Private room,1.0,80,22,88.0
12500607,15802369,2014-05-21,Confort i qualitat en un Loft Un lloc bonic i diferent a Vila de Gràcia,la Vila de Gràcia,Loft,Entire home/apt,2.0,120,108,99.0
12503523,6896233,2013-06-13,Centric flat with a swimming pool,el Barri Gòtic,Apartment,Entire home/apt,1.0,100,2,100.0
12504508,67716125,2016-04-18,Lovely room in the CityCentre,el Poble Sec,Apartment,Private room,1.0,30,128,94.0
12505760,42686705,2015-08-27,Double room in the city centre,el Raval,Apartment,Private room,1.0,35,36,85.0
12506292,67723465,2016-04-18,Trendy 3 Bed Flat in Central Area,Sant Antoni,Apartment,Entire home/apt,3.0,118,117,90.0
12509021,67740881,2016-04-18,DOUBLE ROOM HEART OF GOTICO. LA RAMBLA. WiFi,el Barri Gòtic,Apartment,Private room,1.0,15,113,95.0
12510136,67746662,2016-04-18,Cozy room in Borne,"Sant Pere, Santa Caterina i la Ribera",Apartment,Private room,1.0,68,145,93.0
12510909,51663590,2015-12-18,Holiday in Barcelona,el Besòs i el Maresme,Apartment,Entire home/apt,1.0,41,11,95.0
12514918,67778225,2016-04-18,IDEAL APARTMENT SAGRADA FAMILIA,la Sagrada Família,Apartment,Entire home/apt,2.0,150,139,94.0
12517889,41909562,2015-08-19,Cozy and nice private apartment,el Guinardó,Apartment,Private room,1.0,69,7,94.0
12525407,51939140,2015-12-21,Sagrada Familia´s apartment,la Sagrada Família,Apartment,Entire home/apt,1.0,89,88,77.0
12525815,6901727,2013-06-13,Hola Barcelona Quiron apartment!Charming 3 bedroom,Vallcarca i els Penitents,Condominium,Entire home/apt,3.0,116,48,94.0
12528102,45101786,2015-09-25,Amazing view room in the city center.,el Raval,Apartment,Private room,1.0,54,112,97.0
12531069,19866338,2014-08-11,Best Private Room in Barcelona,la Dreta de l'Eixample,Apartment,Private room,1.0,65,2,100.0
12533035,61081652,2016-03-01,Apartment near Plaza España 4pax,la Font de la Guatlla,Serviced apartment,Entire home/apt,2.0,1000,67,92.0
12534026,61081652,2016-03-01,Apartment Plaza España 5pax 2rooms,la Font de la Guatlla,Serviced apartment,Entire home/apt,2.0,250,31,92.0
12534624,61081652,2016-03-01,Apartment Plaza España 5pax 3rooms,el Poble Sec,Serviced apartment,Entire home/apt,3.0,250,41,84.0
12534863,61081652,2016-03-01,Apartment near Plaza España 6pax,la Font de la Guatlla,Serviced apartment,Entire home/apt,3.0,1000,15,87.0
12537387,67923328,2016-04-19,habitación individual exterior,Sants,Apartment,Private room,1.0,27,4,100.0
12538425,67929709,2016-04-19,Ensuite bathroom. Quiet and sunny,Pedralbes,Apartment,Private room,1.0,63,43,98.0
12540485,67921501,2016-04-19,BauRent/TuroPark.9,Sant Gervasi - Galvany,House,Entire home/apt,5.0,140,0,
12540565,60761891,2016-02-28,habitación individual.,el Camp d'en Grassot i Gràcia Nova,Condominium,Private room,1.0,33,91,98.0
12541042,67921501,2016-04-19,BauRent/Gracia.Atico.Terraza.4,la Vila de Gràcia,Condominium,Entire home/apt,0.0,65,0,
12541719,67921501,2016-04-19,BauRent/SagradaFamilia.4,el Fort Pienc,Apartment,Entire home/apt,3.0,90,0,
12542324,67921501,2016-04-19,BauRent/Clinic.41,la Nova Esquerra de l'Eixample,Apartment,Entire home/apt,2.0,80,1,
12549293,37029706,2015-06-29,Spacious and bright room in central modern flat,el Fort Pienc,Apartment,Private room,1.0,75,102,99.0
12552795,35197138,2015-06-07,Double room with private toilet in the center,Sant Antoni,Apartment,Private room,1.0,40,129,87.0
12553451,47171261,2015-10-22,Elegant apartment by Sagrada Familia,la Dreta de l'Eixample,Serviced apartment,Entire home/apt,1.0,150,2,90.0
12553876,68051395,2016-04-20,COZY & QUIET Room near Park Güell,la Vila de Gràcia,Apartment,Private room,1.0,25,82,95.0
12554868,1391607,2011-11-10,Olympic Terrasse,el Parc i la Llacuna del Poblenou,Apartment,Entire home/apt,1.0,110,39,84.0
12556633,28388457,2015-02-26,Palau de la Musica Apartment 3H #2,"Sant Pere, Santa Caterina i la Ribera",Apartment,Entire home/apt,3.0,500,23,84.0
12556845,43505134,2015-09-06,Barcelona Centric,el Raval,Apartment,Private room,1.0,25,133,88.0
12567485,58054871,2016-02-09,UNIQUE PASEO DE GRACIA CASA BATLLÓ,la Dreta de l'Eixample,Apartment,Entire home/apt,4.0,750,42,100.0
12568274,68141584,2016-04-20,Habitación privada,la Sagrada Família,Apartment,Private room,1.0,100,2,
12580717,299462,2010-11-26,♕Vintage & Authentic Flat in BCN GothicOld Town⚜️¦,el Raval,Apartment,Entire home/apt,1.0,223,72,88.0
12581510,67708936,2016-04-18,Hab Individual,les Tres Torres,Apartment,Private room,1.0,48,54,93.0
12583783,68249932,2016-04-21,Exquisit Renovated Flat City Center,la Dreta de l'Eixample,Apartment,Entire home/apt,3.0,320,13,80.0
12584187,26721284,2015-01-26,At the heart of Barcelona (monthly rental),el Raval,Apartment,Entire home/apt,2.0,65,0,
12585152,68258475,2016-04-21,Big room (Up to 5 guests) close to España Square,Hostafrancs,Apartment,Private room,1.0,50,227,95.0
12587201,68272406,2016-04-21,ELEGANT BOUTIQUE APARTMENT,Sant Antoni,Apartment,Entire home/apt,2.0,240,10,85.0
12588632,3404072,2012-08-28,Luxurious Loft Sagrada Familia,la Sagrada Família,Loft,Entire home/apt,1.0,25,15,97.0
12597723,67921501,2016-04-19,BauRent/LUX_Paseo Gracia,la Dreta de l'Eixample,Apartment,Entire home/apt,2.0,90,1,100.0
12598046,8130906,2013-08-13,CLASSIC EIXAMPLE APARTMENT,la Dreta de l'Eixample,Serviced apartment,Entire home/apt,3.0,333,17,89.0
12598354,68356937,2016-04-22,Modernist apartment The Gaudí Suites III,la Dreta de l'Eixample,Apartment,Entire home/apt,3.0,185,60,98.0
12600920,67038599,2016-04-13,Montjuich views of Spa,la Font de la Guatlla,Serviced apartment,Private room,1.0,50,191,94.0
12601425,2307388,2012-05-06,Cozy Room ideal for city visitors,l'Antiga Esquerra de l'Eixample,Apartment,Private room,1.0,35,122,97.0
12603204,67921501,2016-04-19,BauRent/Terraza_ParkGüell,la Vila de Gràcia,Apartment,Entire home/apt,2.0,100,0,
12608044,68430477,2016-04-22,Acogedora Hab. en Hospital st. Pau,el Guinardó,Apartment,Private room,1.0,30,13,92.0
12620995,49704172,2015-11-23,Nice double room in the city center,el Raval,Apartment,Private room,1.0,20,96,86.0
12621788,49896352,2015-11-25,Big Comfortable Room,el Guinardó,Apartment,Private room,1.0,40,140,84.0
12622252,17093533,2014-06-22,Central Apartment in Traditional Catalan Building,la Dreta de l'Eixample,Apartment,Entire home/apt,2.0,290,129,100.0
12627328,68561294,2016-04-23,Terraza perfecta para el verano,la Vila de Gràcia,Apartment,Private room,1.0,40,0,
12628165,68567095,2016-04-23,Room in the city center!,la Dreta de l'Eixample,Condominium,Private room,1.0,30,1,
12634537,20439333,2014-08-23,Spacious & Centric Apartment With Private Terrace,el Raval,Apartment,Entire home/apt,4.0,150,104,94.0
12635707,68619859,2016-04-24,Cozy double bedroom with balcony,la Vila de Gràcia,Apartment,Private room,1.0,35,54,96.0
12664089,7843388,2013-07-31,APARTMENT FOR LARGE GROUPS IN THE CITY CENTER,l'Antiga Esquerra de l'Eixample,Apartment,Entire home/apt,6.0,400,60,91.0
12666701,4021283,2012-10-31,Budy Apartments - Carrer del Pi P1,el Barri Gòtic,Apartment,Entire home/apt,2.0,112,1,100.0
12668348,4021283,2012-10-31,Budy Apartments - Carrer de Pi P3,el Barri Gòtic,Apartment,Entire home/apt,2.0,110,0,
12668545,1275637,2011-10-11,Spacioux and renovate in Eixample - ATU1,l'Antiga Esquerra de l'Eixample,Apartment,Entire home/apt,3.0,500,73,89.0
12670962,43363224,2015-09-04,Habitacion privada Plz España,Sant Antoni,Bed and breakfast,Private room,1.0,250,7,94.0
12673013,17469787,2014-06-30,Quite double room in familiar flat,Vilapicina i la Torre Llobeta,Apartment,Private room,1.0,30,43,93.0
